,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,sdnn_index,sdann,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tri_index
106,381.0,783.0905511811023,720.0,820.0,76.65569181728674,73.17073170731707,83.33333333333333,1.6815650389978698,9.361348161311176,0.0,32.0,16.91176750308709,,,11.511957887389434,6.70885826049607,0.0,0.0,17.0,4.473684210526316,4.7625
107,361.0,825.6786703601108,586.9961943930684,870.0,72.74094948695647,68.96551724137932,102.21531344345034,2.476330181327626,7.9633762622009305,0.0,183.0,24.845582525717106,,,15.915643736291337,13.79932252353633,2.0,0.5555555555555556,12.0,3.3333333333333335,6.224137931034483
108,346.0,861.3656069364162,817.5,890.0,69.66743861478037,67.41573033707866,73.39449541284404,0.8675667007101651,5.572463768115942,0.0,20.0,10.563610044241141,,,6.935259626499683,4.134612972873844,0.0,0.0,0.0,0.0,3.392156862745098
109,362.0,825.1381215469613,642.4162791114213,882.5,72.8661290839118,67.98866855524079,93.39738414317726,3.357798187886985,7.5180741903476145,0.0,126.0,37.32452640732131,,,14.182704226740666,12.042815416283227,4.0,1.10803324099723,11.0,3.0470914127423825,6.350877192982456
110,365.0,816.5342465753424,772.5,857.5,73.50817309160209,69.97084548104957,77.66990291262135,1.4093010386941598,7.445054945054945,0.0,25.0,15.616086197439063,,,9.213582901895977,5.43529458904483,0.0,0.0,7.0,1.9230769230769231,3.967391304347826
111,368.0,811.039402173913,750.0,857.5,74.03568852182853,69.97084548104957,80.0,2.058821361171426,8.188010899182562,0.0,32.0,22.34978184268187,,,10.28046744555823,6.224955778796208,0.0,0.0,12.0,3.2697547683923704,5.111111111111111
112,365.0,818.1027397260274,659.634212092642,895.0,73.4841690887359,67.0391061452514,90.95950285788592,3.293134344743878,11.86549418536821,0.0,130.0,35.88001223789044,,,17.08580370121172,12.310608635965789,2.0,0.5494505494505495,51.0,14.010989010989011,10.735294117647058
113,371.0,803.1603773584906,541.0302947363816,880.0,74.95062635022195,68.18181818181819,110.89952001529814,4.422502710251896,8.946428910497554,0.0,216.0,45.165922633220816,,,18.59615797196554,16.32478998358858,3.0,0.8108108108108109,19.0,5.135135135135135,10.305555555555555
114,378.0,788.5978835978837,525.4187593993411,879.2745596101449,76.25362119949874,68.23807119655885,114.19462843045807,3.887072615402461,11.723266539859312,0.0,211.0,35.08445338638517,,,24.213382138344596,21.214303050433077,5.0,1.3262599469496021,34.0,9.018567639257293,8.790697674418604
115,375.0,793.9666666666667,695.0,865.0,75.8712811233238,69.36416184971098,86.33093525179856,4.851296657548643,7.1372946658869925,0.0,35.0,49.488083548374014,,,9.054542846363317,5.57915748810254,0.0,0.0,9.0,2.406417112299465,8.152173913043478
116,354.0,841.1864406779661,771.7069954962499,883.3577230461939,71.37838427451855,67.92265288981052,77.74971634333406,1.9180398921233404,10.687616968155025,0.0,75.0,22.245570016822168,,,14.890000145536227,10.382307475867242,2.0,0.56657223796034,45.0,12.747875354107649,5.80327868852459
117,345.0,865.8115942028985,815.0,900.0,69.30952430705128,66.66666666666667,73.61963190184049,0.8496770076462564,6.150532926084357,0.0,62.0,10.614132759019471,,,8.652639757518289,6.094842513935133,1.0,0.29069767441860467,4.0,1.1627906976744187,3.520408163265306
118,349.0,854.2263610315188,689.348089947307,891.3814359186472,70.27998483243172,67.31125148255383,87.03875570988575,1.7651760508061207,10.743719425484976,0.0,163.0,19.964877060115676,,,18.223250208023924,14.740546786166709,6.0,1.7241379310344827,22.0,6.321839080459771,4.592105263157895
119,360.0,829.1041666666666,765.7212074402487,904.631735171879,72.40035897478897,66.32533180874985,78.3575006373086,1.5407317434859713,7.100096847260005,0.0,38.0,17.872816361109102,,,9.01190905061762,5.557802781432128,0.0,0.0,8.0,2.2284122562674096,3.870967741935484
120,363.0,821.198347107438,637.6178339250037,855.0,73.08720176431099,70.17543859649123,94.1002538003935,1.4040499174179806,7.001460398618729,0.0,182.0,13.745859822148436,,,15.34792025254169,13.67680279538731,2.0,0.5524861878453038,2.0,0.5524861878453038,2.858267716535433
121,370.0,806.4932432432432,760.0,842.5,74.41727443370313,71.21661721068249,78.94736842105263,1.2639018674859266,6.9886176358557766,0.0,40.0,13.515352362295252,,,8.984949806614484,5.65466181361337,0.0,0.0,6.0,1.6260162601626018,3.7755102040816326
122,375.0,796.4666666666667,732.5,836.2000852769088,75.36253892703984,71.75316178080863,81.91126279863481,1.5129660802761336,6.756037087450664,0.0,25.0,15.748290050581195,,,8.369559001520607,4.946808162465084,0.0,0.0,4.0,1.06951871657754,5.208333333333333
123,393.0,753.940694662669,659.7973156558583,825.0,79.78970134204405,72.72727272727273,90.9370174389967,4.121594736033904,7.802456272321396,0.0,55.0,38.1499409638633,,,11.496896295284092,8.454741524899408,3.0,0.7653061224489796,21.0,5.357142857142857,7.705882352941177
124,377.0,791.4655172413793,745.0,830.0,75.85146131713033,72.28915662650603,80.53691275167785,1.808710973220279,5.013297872340425,0.0,27.0,18.75241486038829,,,6.644466582820081,4.366519135616164,0.0,0.0,3.0,0.7978723404255319,6.614035087719298
125,369.0,807.5271002710027,598.3186574571446,860.0,74.3437858031872,69.76744186046511,100.28101121733377,1.914384853936743,7.691563339699186,0.0,211.0,18.338200098185442,,,17.182218403436924,15.385438603665428,2.0,0.5434782608695652,11.0,2.989130434782609,4.341176470588235
126,366.0,812.896174863388,690.8754459852353,862.5,73.85590956234157,69.56521739130434,86.84633438439243,1.8604378166360023,7.765601546377662,0.0,90.0,20.075932873684255,,,11.500442352558434,8.494309104702289,2.0,0.547945205479452,12.0,3.287671232876712,5.545454545454546
127,351.0,848.1552706552707,792.5,887.5,70.7676006228152,67.6056338028169,75.70977917981072,1.3576636796413128,6.477734945211341,0.0,58.0,16.192998066216543,,,9.741438720806638,7.2860313848049385,3.0,0.8571428571428572,10.0,2.857142857142857,5.85
128,349.0,856.0071742178578,637.187369289295,897.5,70.15321925911182,66.85236768802228,94.16382510363114,2.180886452277373,8.176701937117544,0.0,170.0,23.953043204866884,,,17.43859903707952,15.4249793734568,4.0,1.1494252873563218,16.0,4.597701149425287,5.915254237288136
129,339.0,878.8569321533923,711.7596129760932,922.5,68.31228101901073,65.04065040650407,84.29812384144827,1.7421140642288873,7.07459184696535,0.0,152.0,21.216343727169694,,,14.070017812104961,12.180084974335976,4.0,1.183431952662722,10.0,2.9585798816568047,5.467741935483871
130,345.0,865.7391304347826,810.0,917.5,69.35829673968244,65.39509536784742,74.07407407407408,1.9374194709059007,6.964294709302582,0.0,64.0,23.925044602227203,,,10.779441412631442,8.239679469443493,4.0,1.1627906976744187,15.0,4.3604651162790695,6.9
131,335.0,889.9104477611941,850.0,915.0,67.44148177158009,65.57377049180327,70.58823529411765,1.1389651366797882,5.755988023952096,0.0,25.0,14.866905882444826,,,7.30407768977053,4.50320640652814,0.0,0.0,1.0,0.29940119760479045,4.71830985915493
132,337.0,885.0890207715133,835.0,937.1421557079906,67.81529820432591,64.0244381650629,71.8562874251497,1.3244923578447,7.24797722950503,0.0,82.0,17.101449168676066,,,12.060830349778108,9.654421740809331,4.0,1.1904761904761905,13.0,3.869047619047619,4.680555555555555
133,336.0,886.8675595238095,653.637711509462,930.0,67.71742367895855,64.51612903225806,91.79396926386102,2.2138967912239407,8.357522599131148,0.0,198.0,25.773581490243544,,,19.01729730561719,17.10798333211543,4.0,1.1940298507462688,10.0,2.9850746268656714,5.694915254237288
134,331.0,902.0317220543807,855.0,937.5,66.53756211061615,64.0,70.17543859649123,1.191507251466257,6.21969696969697,0.0,27.0,15.991467129845727,,,7.820185613545438,4.747522780595205,0.0,0.0,3.0,0.9090909090909091,5.015151515151516
135,339.0,879.2330383480825,810.1529923547641,935.0,68.29401316002664,64.1711229946524,74.0600856458062,1.9087615244488347,7.421731157131949,0.0,59.0,24.36866918347282,,,11.227094254602653,8.436594828844378,2.0,0.591715976331361,15.0,4.437869822485207,6.78
136,353.0,844.4121813031162,638.9768140666711,882.5,71.11662851809027,67.98866855524079,93.90012075420874,2.1898111629524366,8.634807231617115,0.0,210.0,23.857545565212902,,,18.27123038997023,16.125031711423308,6.0,1.7045454545454544,15.0,4.261363636363636,6.192982456140351
137,360.0,828.9027777777778,691.1408275183348,877.5,72.42362266542168,68.37606837606837,86.81298747093376,1.7075390959587429,8.116499388892388,0.0,108.0,18.92527931650608,,,12.323349501347431,9.285880077647073,2.0,0.5571030640668524,13.0,3.6211699164345403,4.8
138,365.0,818.3561643835617,775.0,920.3424475383072,73.36203341349379,65.1931247553402,77.41935483870968,1.7896012316497378,7.717357389662126,0.0,75.0,20.340931008572607,,,10.675684571195225,7.38664558867618,2.0,0.5494505494505495,15.0,4.1208791208791204,4.1477272727272725
139,376.0,792.5199468085104,568.6919798418239,835.0,75.7773976773694,71.8562874251497,105.50526845250818,2.4515231985648334,7.214374172904763,0.0,183.0,22.779885288823444,,,15.336820687396715,13.552145062170569,2.0,0.5333333333333333,2.0,0.5333333333333333,5.529411764705882
140,396.0,754.3686868686868,494.5115651865199,802.5,79.66767268438488,74.76635514018692,121.33184383133526,3.4773945311459493,6.4373222170346684,0.0,205.0,28.959094309426565,,,16.03747537282387,14.707451071677603,2.0,0.5063291139240507,10.0,2.5316455696202533,7.2
141,390.0,765.1474358974358,715.0,800.0,78.4475067863018,75.0,83.91608391608392,1.5714330588763354,4.395838680270099,0.0,40.0,15.258677469980613,,,5.930217487939997,3.9855886658756248,0.0,0.0,1.0,0.2570694087403599,4.239130434782608
142,377.0,790.2984084880636,732.8119032278191,820.0,75.95538802627966,73.17073170731707,81.87639929935334,1.6396415978884606,4.521145687568805,0.0,36.0,16.77520077097952,,,6.714720750904408,4.971160931971793,0.0,0.0,8.0,2.127659574468085,4.488095238095238
143,373.0,797.7278820375335,737.0332232858846,837.5,75.2508426526808,71.64179104477611,81.40745641357182,1.696764940692536,4.914396408617838,0.0,40.0,17.556997194471077,,,6.9924217467393595,4.980899683354931,0.0,0.0,5.0,1.3440860215053763,4.238636363636363
144,361.0,824.2520775623269,787.5,865.0,72.81459262462877,69.36416184971098,76.19047619047619,1.2515109616051348,4.3371119565288705,0.0,38.0,14.0896390936936,,,6.221930744045975,4.4673615320031,0.0,0.0,6.0,1.6666666666666667,3.683673469387755
145,357.0,835.406162464986,657.9465519056976,871.0042226581784,71.86016130075339,68.88600357974008,91.19281775429033,1.7500428823930432,6.340588076436583,0.0,127.0,18.674885397921,,,12.953421881165879,11.311387373893012,4.0,1.1235955056179776,8.0,2.247191011235955,4.353658536585366
146,351.0,848.3262108262109,797.5,880.0,70.74755727819324,68.18181818181819,75.23510971786834,1.1992709115563045,5.128571428571429,0.0,17.0,14.227528533535548,,,6.606274074155351,4.170167720000589,0.0,0.0,0.0,0.0,4.333333333333333
147,344.0,868.4956395348837,825.0,892.5,69.10058954029478,67.22689075630252,72.72727272727273,1.0478172398529704,5.491225990205835,0.0,22.0,12.982280907482888,,,6.877101963177469,4.146213733934798,0.0,0.0,1.0,0.2915451895043732,3.2149532710280373
148,341.0,872.3313782991204,816.3773465466511,905.0,68.79995442686615,66.29834254143647,73.49542494510086,1.1503794817537056,6.048327494516386,0.0,33.0,14.267894715401892,,,8.053647220009978,5.325634877486396,0.0,0.0,7.0,2.0588235294117645,2.9145299145299144
149,337.0,884.1172106824926,839.2640340118378,927.5,67.87926572053723,64.6900269541779,71.49120844984726,1.0119111571521275,5.471135696036033,0.0,41.0,13.113761504492786,,,7.068631844872163,4.482413195640282,0.0,0.0,1.0,0.2976190476190476,3.5851063829787235
150,334.0,891.2874251497007,867.5,922.5,67.3260541474661,65.04065040650407,69.164265129683,0.7204095347785238,5.806279550274237,0.0,22.0,9.559622896619562,,,7.473489540079288,4.71241455410823,0.0,0.0,3.0,0.9009009009009009,3.443298969072165
151,343.0,870.1603498542274,682.0060399875947,912.5,68.99890654568496,65.75342465753425,87.97576045087719,1.8551349590427118,8.608726386293112,0.0,138.0,21.803267887683184,,,15.77670376514469,13.240347604774446,4.0,1.1695906432748537,27.0,7.894736842105263,5.716666666666667
152,330.0,903.280303030303,870.0,935.0,66.43456373795073,64.1711229946524,68.96551724137932,0.8192170464974282,5.27355623100304,0.0,20.0,11.061491840235735,,,6.641606902643375,4.043543460518611,0.0,0.0,0.0,0.0,3.267326732673267
153,328.0,910.8079268292682,887.5,940.0,65.88237370367615,63.829787234042556,67.6056338028169,0.6689053171878109,6.274295922702168,0.0,30.0,9.280452820103523,,,7.913547376942506,4.829988054896011,0.0,0.0,1.0,0.3058103975535168,3.1844660194174756
154,335.0,888.2761194029854,659.7686903430149,940.0,67.62316218651173,63.829787234042556,90.94096291354155,2.4463824992511314,13.244208416320108,0.0,213.0,28.16464219302662,,,26.834263709130322,23.373153271104247,10.0,2.9940119760479043,49.0,14.67065868263473,6.203703703703703
155,341.0,875.3186480037263,7.401063182449434,949.2068438084098,91.96769984574706,63.210669404013004,8106.943356770882,435.315527283454,11.439655646635574,0.0,922.0,52.49177024189439,,,70.94105688582482,70.11581364350256,2.0,0.5882352941176471,4.0,1.1764705882352942,4.608108108108108
156,,,,,,,,,,,,,,,,,,,,,
157,373.0,800.6099195710456,747.5,835.0,74.98271216809665,71.8562874251497,80.2675585284281,1.742638745812093,6.6246551273183165,0.0,22.0,18.36395127291121,,,8.164037869755134,4.7777422707264625,0.0,0.0,1.0,0.2688172043010753,4.548780487804878
158,375.0,794.8333333333334,727.5,845.0,75.55140228334132,71.00591715976331,82.47422680412372,2.211626989741562,7.735781293272735,0.0,30.0,23.032996255452613,,,9.550929002962253,5.609104718757084,0.0,0.0,6.0,1.6042780748663104,7.0754716981132075
159,384.0,775.72265625,578.1726339093293,827.5,77.46397851016904,72.50755287009063,103.77523334909236,3.086975320799727,7.4638504756692985,0.0,186.0,29.584084095601884,,,15.057662661571134,13.094725964359572,2.0,0.5221932114882507,6.0,1.5665796344647518,8.170212765957446
160,380.0,786.4065028616025,715.4594275191776,830.0,76.36776490511609,72.28915662650603,83.86219776018218,2.362214775969513,6.960577649585438,0.0,50.0,23.82747346908204,,,9.34514773901369,6.24379755162448,0.0,0.0,10.0,2.638522427440633,5.846153846153846
161,399.0,747.2556390977444,665.0,835.0,80.58107760574612,71.8562874251497,90.22556390977444,4.793075360073771,6.99748743718593,0.0,27.0,44.9488800876702,,,8.837946395085911,5.4053563991756155,0.0,0.0,5.0,1.256281407035176,9.731707317073171
162,361.0,827.1978980999618,772.5,857.5,72.56241819791374,69.97084548104957,77.66990291262135,1.4462725498709048,5.530392261350518,0.0,70.0,16.285958116673974,,,7.688854822985694,5.349086812657691,1.0,0.2777777777777778,2.0,0.5555555555555556,5.231884057971015
163,368.0,810.8899456521739,747.5,867.5,74.07245673576107,69.164265129683,80.2675585284281,2.4371690740367282,6.433848801027196,0.0,62.0,26.597805027031733,,,9.116220173398316,6.4672269559533,3.0,0.8174386920980926,4.0,1.08991825613079,7.215686274509804
164,383.0,779.0339425587464,534.9510889049852,810.0,77.09117837707528,74.07407407407408,112.15978665043308,2.609167212349458,8.342705318367324,0.0,192.0,22.0616830856548,,,20.36617407506177,18.603394838142815,7.0,1.832460732984293,10.0,2.6178010471204187,4.402298850574713
165,376.0,793.5172872340426,750.0,815.0,75.63041426062483,73.61963190184049,80.0,1.1677832037734628,4.8,0.0,22.0,12.058705030859514,,,6.252999280345393,4.012847016330249,0.0,0.0,1.0,0.26666666666666666,3.6862745098039214
166,389.0,767.6478149100257,600.013042220904,815.0,78.25530793678612,73.61963190184049,99.99782634376484,2.8143423892741,7.13260000423267,0.0,129.0,25.958774246802133,,,14.135067307443238,12.219286683173658,4.0,1.0309278350515463,7.0,1.804123711340206,5.402777777777778
167,386.0,773.1865284974093,727.5,797.5,77.61987076073723,75.23510971786834,82.47422680412372,1.221727645506262,4.7564202295535205,0.0,63.0,12.016680741795252,,,7.584448795734771,5.915337387792003,2.0,0.5194805194805194,4.0,1.0389610389610389,3.607476635514019
168,387.0,771.3824289405685,740.0,800.0,77.79762294738521,75.0,81.08108108108108,1.0890715593493687,3.7240932642487046,0.0,15.0,10.790984112972003,,,4.701242807792832,2.873011873912606,0.0,0.0,0.0,0.0,3.3076923076923075
169,380.0,785.5592105263158,730.0,805.0,76.40574647525258,74.53416149068323,82.1917808219178,1.458538325466207,4.394983378156459,0.0,21.0,14.604132178627601,,,5.738577337851748,3.694781525484302,0.0,0.0,1.0,0.2638522427440633,3.5185185185185186
170,366.0,813.6543715846994,631.2362630892712,842.5,73.77263259391367,71.21661721068249,95.05157340986703,1.6078677016145604,4.433354769437868,0.0,166.0,15.98325783749159,,,12.971485935437398,12.207090883660268,2.0,0.547945205479452,4.0,1.095890410958904,3.519230769230769
171,354.0,842.0056497175141,827.5,865.0,71.26251913500421,69.36416184971098,72.50755287009063,0.5395590866121417,3.8765770488947027,0.0,12.0,6.400867826679354,,,4.898117087993541,2.998193865054257,0.0,0.0,0.0,0.0,2.198757763975155
172,345.0,863.7826086956521,810.0,914.8134501465247,69.4848031377279,65.58714237355153,74.07407407407408,1.2660626921983311,6.338275441662155,0.0,87.0,15.66340493020686,,,10.554569862902182,8.45179644148353,3.0,0.872093023255814,11.0,3.1976744186046515,4.5394736842105265
173,336.0,886.3392857142857,847.5,932.5,67.70707064258896,64.343163538874,70.79646017699115,0.9347037197924533,4.985074626865671,0.0,37.0,12.276031911341422,,,6.8730492483430705,4.738656601467311,0.0,0.0,3.0,0.8955223880597015,2.9473684210526314
174,338.0,882.3002958579882,812.2889245889479,969.3279323042351,68.04344519870966,61.89855672204882,73.86534296323504,1.6448696571006907,9.156365626351933,0.0,141.0,21.210358331922194,,,19.82838032172283,17.613808410093483,10.0,2.967359050445104,16.0,4.747774480712167,4.970588235294118
175,346.0,860.9176300578034,599.6259989304235,915.0,69.77240374865335,65.57377049180327,100.06237239049734,2.5702170363588337,9.827827078170213,0.0,215.0,26.982813126859387,,,22.213035823824256,19.94959546160262,10.0,2.898550724637681,20.0,5.797101449275362,4.942857142857143
176,337.0,884.1839762611276,552.2801229112811,937.5,67.9509030948549,64.0,108.6405204730471,2.8609389031001227,9.718209656010956,0.0,277.0,29.147095699845362,,,22.177030252073067,19.964049491467307,4.0,1.1904761904761905,17.0,5.059523809523809,6.74
177,330.0,903.6439393939394,862.5,960.0,66.42437543476821,62.5,69.56521739130434,1.3318166017213449,7.408814589665654,0.0,30.0,18.068756967621717,,,9.40174755792013,5.796935806877181,0.0,0.0,6.0,1.82370820668693,6.111111111111111
178,336.0,889.3005952380951,615.3287102225659,937.5,67.54995589932163,64.0,97.50885827885044,2.5505908237395425,12.111023610848163,0.0,232.0,28.75546824977437,,,24.40036712964423,21.214250856344275,10.0,2.9850746268656714,40.0,11.940298507462686,5.694915254237288
179,325.0,915.7692307692307,872.5,977.5,65.54724919225559,61.38107416879795,68.76790830945559,1.3684524732618144,8.503086419753087,0.0,42.0,19.178353305682133,,,10.813728699900961,6.691220835165607,0.0,0.0,10.0,3.0864197530864197,6.5
180,325.0,916.8692307692313,750.7663110718131,972.5,65.50340193071771,61.696658097686374,79.91834358462685,2.084075897674201,10.67189626742138,0.0,116.0,28.013270290746718,,,16.74434158785017,12.922810622557432,5.0,1.5432098765432098,29.0,8.950617283950617,6.5
181,,,,,,,,,,,,,,,,,,,,,
182,335.0,890.1417910447763,747.4045916680479,955.0,67.46857304445726,62.82722513089005,80.27780491165136,2.094227289413198,7.648695988632017,0.0,110.0,27.15667839223845,,,12.399265247782077,9.77370104142257,2.0,0.5988023952095809,17.0,5.089820359281437,7.127659574468085
183,348.0,855.3663793103451,733.8693791641563,920.0,70.23453246937925,65.21739130434783,81.75841873704726,2.5253033594067635,9.44190382714902,0.0,80.0,30.317327172933282,,,13.535000874230551,9.711771828983295,5.0,1.440922190201729,16.0,4.610951008645533,7.909090909090909
184,353.0,844.4050991501416,800.0,897.5,71.09049925798887,66.85236768802228,75.0,1.5672743845358694,11.115056818181818,0.0,35.0,18.678847633748727,,,13.309712149404284,7.331893836740254,0.0,0.0,37.0,10.511363636363637,6.086206896551724
185,359.0,830.5779944289693,600.6610750885884,885.0,72.30067224158158,67.79661016949153,99.88994207948453,2.2529084690808006,9.262741686623544,0.0,195.0,23.12839061503082,,,17.42232508514905,14.776634970881975,2.0,0.5586592178770949,17.0,4.748603351955307,5.056338028169014
186,357.0,834.8109243697479,772.5,897.5,71.92090306713587,66.85236768802228,77.66990291262135,1.8646404299175914,7.77925601893573,0.0,67.0,21.71759399750093,,,10.74374536418102,7.420641467702875,2.0,0.5617977528089888,11.0,3.089887640449438,6.155172413793103
187,368.0,811.0190217391304,770.0,857.5,74.00070540099873,69.97084548104957,77.92207792207792,1.2068730449341123,5.163487738419619,0.0,17.0,13.280701087808666,,,6.37177016541494,3.73843964400173,0.0,0.0,0.0,0.0,3.7938144329896906
188,379.0,788.9511873350923,742.5,894.4337921494867,76.11118323097146,67.08154424242974,80.8080808080808,2.13748508169638,6.272442958413173,0.0,43.0,22.550845945717576,,,8.41093881834409,5.611028532760558,0.0,0.0,6.0,1.5873015873015872,4.9868421052631575
189,396.0,752.9861111111111,533.2343054144876,817.5,79.83792793106565,73.39449541284404,112.52089258091053,3.6267768516999004,8.002046914512581,0.0,173.0,32.58400005789635,,,17.34685397251081,15.410444759573037,7.0,1.7721518987341773,17.0,4.30379746835443,8.8
190,410.0,727.9634146341464,648.7393467690272,808.269192245556,82.65774747416272,74.23269447312018,92.4870678783755,4.391438582487828,6.192030538914215,0.0,41.0,39.255335873590965,,,8.654245233095613,6.053454654794431,0.0,0.0,13.0,3.1784841075794623,6.612903225806452
191,368.0,809.7078804347826,576.0139262408557,860.0,74.19794844893724,69.76744186046511,104.16414823781791,2.818904602094826,5.369509066637013,0.0,206.0,28.284057282176054,,,15.940300995436893,15.029206132528294,2.0,0.544959128065395,3.0,0.8174386920980926,6.571428571428571
192,360.0,830.2361111111111,649.8257628310093,875.0,72.33557014515253,68.57142857142857,92.33244268218297,2.274051252600902,6.011843517528834,0.0,117.0,24.62739320310236,,,11.920863585009133,10.308283901225455,4.0,1.1142061281337048,6.0,1.6713091922005572,6.545454545454546
193,377.0,790.6896551724138,616.7202936460963,848.5272358592678,75.94727607067634,70.71075324911702,97.28883680035165,2.2724359465311403,8.054446684963244,0.0,176.0,22.495380606365636,,,16.901082697014278,14.878212646580943,8.0,2.127659574468085,12.0,3.1914893617021276,6.389830508474576
194,387.0,770.6330749354005,747.5,795.0,77.86517757943074,75.47169811320755,80.2675585284281,0.7458793809840847,4.6049222797927465,0.0,20.0,7.3684308832273535,,,5.832562248567922,3.5842370079291372,0.0,0.0,0.0,0.0,2.4037267080745344
195,386.0,771.1269430051814,740.0,795.0,77.82116730672779,75.47169811320755,81.08108108108108,1.0069337815292356,5.441558441558442,0.0,20.0,9.957347974358306,,,6.806700289506571,4.0944051845091085,0.0,0.0,0.0,0.0,3.641509433962264
196,385.0,774.212269527046,0.631456536357291,810.0,323.92771887301905,74.07407407407408,95018.41622564307,4838.64617034544,10.41619764573028,0.0,752.0,42.38392519442468,,,54.25984346411324,53.32013861587998,3.0,0.78125,14.0,3.6458333333333335,3.85
197,383.0,781.8935011067018,722.5,827.5,76.78780170786834,72.50755287009063,83.04498269896193,1.9947500865743741,7.0848208558537475,0.0,27.0,20.05609564571556,,,8.968828934391926,5.506776701242909,0.0,0.0,7.0,1.832460732984293,5.892307692307693
198,374.0,796.0294117647059,640.2691537612068,847.5,75.42461787094008,70.79646017699115,93.7105897535983,2.0144414738930476,5.358420911158333,0.0,119.0,20.082845026494184,,,8.844717332141249,7.046237186764882,1.0,0.2680965147453083,1.0,0.2680965147453083,3.978723404255319
199,368.0,810.4483695652174,578.7714759830269,870.0,74.11431526797503,68.96551724137932,103.66785940528895,2.615083609279796,8.094059430122496,0.0,185.0,25.503666257613244,,,16.829313620393908,14.775210333602784,5.0,1.3623978201634876,10.0,2.7247956403269753,4.487804878048781
200,342.0,870.2777777777778,825.0,917.5,68.97208206098826,65.39509536784742,72.72727272727273,1.4132513527032415,5.425219941348973,0.0,22.0,17.65576767774906,,,6.7582902278253085,4.035993612083354,0.0,0.0,1.0,0.2932551319648094,3.758241758241758
201,335.0,890.7388059701492,617.6285336994115,957.5,67.42661825828368,62.66318537859008,97.14577084160574,2.315098023670277,9.87240996969928,0.0,229.0,26.17891618924419,,,20.639285862791212,18.15219479227249,4.0,1.1976047904191618,23.0,6.88622754491018,4.926470588235294
202,330.0,902.7651515151515,845.0,960.0,66.48534448729636,62.5,71.00591715976331,1.2406676790030526,6.193009118541034,0.0,52.0,16.704844249664372,,,8.68106803620615,6.092651992002194,1.0,0.303951367781155,6.0,1.82370820668693,4.647887323943662
203,335.0,888.9402985074629,739.3753778213286,945.0,67.55727957436348,63.492063492063494,81.14957814364642,2.112367210619978,9.687165827711162,0.0,118.0,25.900020147841133,,,16.79446784540016,13.73965692970622,6.0,1.7964071856287425,26.0,7.784431137724551,6.568627450980392
204,336.0,887.9613095238092,712.9328589400975,955.0,67.65549382496809,62.82722513089005,84.15939768746352,2.495026351410384,12.580016843065732,0.0,166.0,30.440880349298205,,,23.076478057123904,19.37492130762074,19.0,5.6716417910447765,42.0,12.53731343283582,6.72
205,329.0,905.7674772036474,837.7645463125657,1014.7012804114966,66.28995358777958,59.130702954930655,71.61916825448269,1.7808921285548887,8.391252548496347,0.0,172.0,24.398287695790746,,,15.650520513921702,13.231001121553321,5.0,1.524390243902439,12.0,3.6585365853658534,8.024390243902438
206,327.0,911.9877675840978,607.8032388304418,1012.8393998442223,65.87900033626983,59.23940163586466,98.71615708309533,2.6417884297236984,10.212883347719137,0.0,247.0,31.27972045626263,,,23.511413677564175,21.209986712428954,8.0,2.4539877300613497,17.0,5.214723926380368,7.604651162790698
207,325.0,918.1615384615385,862.5,965.0,65.3781837604058,62.17616580310881,69.56521739130434,1.4126673879296356,6.8235478537760095,0.0,37.0,19.702631959988537,,,8.816791101249123,5.592094154982568,0.0,0.0,7.0,2.1604938271604937,5.241935483870968
208,327.0,910.252293577982,747.0811814859626,1030.8692734450447,66.02099381972,58.20330622474275,80.31255703785571,2.652108040680276,12.688532513891161,0.0,98.0,36.304376131401305,,,19.404726919143062,14.704005696077846,10.0,3.067484662576687,48.0,14.723926380368098,9.617647058823529
209,335.0,889.3731343283582,817.5,970.0,67.52467947252964,61.855670103092784,73.39449541284404,2.037513295576144,7.522455089820359,0.0,30.0,26.91572332860964,,,9.347139240219326,5.556448405173794,0.0,0.0,4.0,1.1976047904191618,7.976190476190476
210,323.0,921.8808049535604,867.5,975.0,65.11169949170254,61.53846153846154,69.164265129683,1.338937053393225,8.362629765505003,0.0,37.0,18.906425303776164,,,10.589323991192765,6.506279337050163,0.0,0.0,14.0,4.3478260869565215,5.383333333333334
211,332.0,896.5361445783133,637.498184961587,1031.474984447117,67.0918696846744,58.169127613076064,94.1179150237351,3.4555925414251587,13.114288092778809,0.0,207.0,43.99268888544877,,,24.00800468096229,20.140138786213008,12.0,3.625377643504532,55.0,16.61631419939577,10.375
212,325.0,917.0769230769229,759.9671230338863,998.3930187761264,65.4893146131641,60.096574066143425,78.95078376610859,2.09081943998156,14.363277206395525,0.0,191.0,28.265782337060234,,,24.539189666308136,19.927209920005403,12.0,3.7037037037037033,56.0,17.28395061728395,8.125
213,324.0,918.7885802469136,816.3138008916576,990.0,65.40280197631533,60.60606060606061,73.50114617009065,2.5643690595287163,9.310682981426938,0.0,72.0,35.765927074979466,,,12.993758215311704,9.077667976602024,2.0,0.6191950464396285,28.0,8.6687306501548,9.257142857142858
